source_marker,production_allowed,scraped_at_utc,source_provider,source_site,source_page,source_client_id,make_key,make_name,model_key,model_name,body_type_key,body_name,body_style,model_bodywork,model_type,year_from,year_to,body_power_kw_from,body_power_kw_to,engine_key,selling_name,fuel,power_hp,power_kw,drive,engine_capacity,vehicle_id_code,vehicle_manufacturer,vehicle_body_type,vehicle_power,vehicle_image_url,reference_url,detail_status,detail_error
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV4,EV4,K0005728,EV4 (SZ1E) 2025 - ,Hatchback,EV4,SZ1E,2025,,50,50,P00057280127853,EV4,Electrical,68,50,front wheel drive ,,P00057280127853,Kia,SZ1E,68 PS / 50 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA051.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV4,EV4,K0005701,EV4 Fastback (CT1) 2025 - ,Notchback,EV4 Fastback,CT1,2025,,50,50,P00057010127639,EV4 Fastback,Electrical,68,50,front wheel drive ,,P00057010127639,Kia,CT1,68 PS / 50 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA050.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV5,EV5,K0005729,EV5 (OV1) 2025 - ,SUV,EV5,OV1,2025,,53,65,P00057290127856,EV5,Electrical,72,53,front wheel drive ,,P00057290127856,Kia,OV1,72 PS / 53 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA052.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV5,EV5,K0005729,EV5 (OV1) 2025 - ,SUV,EV5,OV1,2025,,53,65,P00057290128689,EV5,Electrical,88,65,All-wheel drive,,P00057290128689,Kia,OV1,88 PS / 65 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA052.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV6,EV6,K0005004,EV6 (CV) 2021 - ,SUV,EV6,CV,2021,,42,81,P00050040108544,EV6 AWD,Electrical,110,81,All-wheel drive,,P00050040108544,Kia,CV,110 PS / 81 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV6,EV6,K0005004,EV6 (CV) 2021 - ,SUV,EV6,CV,2021,,42,81,P00050040108545,EV6 AWD,Electrical,82,60,All-wheel drive,,P00050040108545,Kia,CV,82 PS / 60 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV6,EV6,K0005004,EV6 (CV) 2021 - ,SUV,EV6,CV,2021,,42,81,P00050040108546,EV6 RWD,Electrical,76,56,rear wheel drive,,P00050040108546,Kia,CV,76 PS / 56 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV6,EV6,K0005004,EV6 (CV) 2021 - ,SUV,EV6,CV,2021,,42,81,P00050040108547,EV6 RWD,Electrical,57,42,rear wheel drive,,P00050040108547,Kia,CV,57 PS / 42 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV6,EV6,K0005148,EV6 GT (CV) 2022 - ,SUV,EV6 GT,CV,2022,,143,143,P00051480109513,EV6 GT AWD,Electrical,194,143,All-wheel drive,,P00051480109513,Kia,CV,194 PS / 143 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA044.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV9,EV9,K0005357,EV9 (MV1) 2023 - ,SUV,EV9,MV1,2023,,53,113,P00053570122174,EV9 EWD,Electrical,72,53,rear wheel drive,,P00053570122174,Kia,MV1,72 PS / 53 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA045.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV9,EV9,K0005357,EV9 (MV1) 2023 - ,SUV,EV9,MV1,2023,,53,113,P00053570122175,EV9 AWD,Electrical,136,100,All-wheel drive,,P00053570122175,Kia,MV1,136 PS / 100 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA045.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,EV9,EV9,K0005357,EV9 (MV1) 2023 - ,SUV,EV9,MV1,2023,,53,113,P00053570122176,EV9 AWD GT-Line Launch Edition,Electrical,154,113,All-wheel drive,,P00053570122176,Kia,MV1,154 PS / 113 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA045.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,Niro,Niro,K0004680,e-Niro (DE) 2018 - 2022,SUV,e-Niro,DE,2018,2022,27,29,P00046800101936,eNiro,Electrical,39,29,front wheel drive ,,P00046800101936,Kia,DE,39 PS / 29 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA031.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,Niro,Niro,K0004680,e-Niro (DE) 2018 - 2022,SUV,e-Niro,DE,2018,2022,27,29,P00046800101937,eNiro,Electrical,37,27,front wheel drive ,,P00046800101937,Kia,DE,37 PS / 27 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA031.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,Soul,Soul,K0004578,Soul (SK3) 2019 - ,SUV,Soul,SK3,2019,,27,29,P00045780102693,e-Soul,Electrical,39,29,front wheel drive ,,P00045780102693,Kia,SK3,39 PS / 29 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Kia,Kia,Soul,Soul,K0004578,Soul (SK3) 2019 - ,SUV,Soul,SK3,2019,,27,29,P00045780103451,e-Soul,Electrical,37,27,front wheel drive ,,P00045780103451,Kia,SK3,37 PS / 27 kW,https://images002.bmf-application.com/optimized/PKW/240x120/KIA032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MAN,MAN,TGE,TGE,K0004229,TGE (SYN../SZN..) 2017 - ,Transporter,TGE,SYN../SZN..,2017,,75,130,P00042290101579,TGE Elektro 3.140,Electrical,136,100,front wheel drive ,,P00042290101579,MAN,SYN../SZN..,136 PS / 100 kW,noimage.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Maxus,Maxus,Mifa%209,Mifa 9,K0005206,Mifa 9 (EPX1A) 2023 - ,SUV,Mifa 9,EPX1A,2023,,90,90,P00052060110744,Mifa 9,Electrical,122,90,rear wheel drive,,P00052060110744,Maxus,EPX1A,122 PS / 90 kW,noimage.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mazda,Mazda,6,6,K0003883,6 Sportwagon (GH/GJ/Facelift) 2015 - 2018,Estate,6 Sportwagon,GH/GJ,2015,2018,107,141,P00038830089732,6 2.2 MZR-CD Sportwagon AWD Elektro,Electrical,175,129,All-wheel drive,2191,P00038830089732,Mazda,GH/GJ,175 PS / 129 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MAZDA08.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mazda,Mazda,6,6,K0005669,6e (GN) 2025 - ,Notchback,6e,GN,2025,,60,60,P00056690127208,6e,Electrical,82,60,rear wheel drive,,P00056690127208,Mazda,GN,82 PS / 60 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MAZDA031.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mazda,Mazda,MX-30,MX-30,K0004790,MX-30 (DR) 2020 - ,SUV,MX-30,DR,2020,,60,81,P00047900105886,e-Skyactiv ,Electrical,110,81,front wheel drive ,,P00047900105886,Mazda,DR,110 PS / 81 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MAZDA021.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_231,#1,K0005149,#1 (HX11) 2022 - ,SUV,#1,HX11,2022,,75,116,P00051490110642,#1,Electrical,102,75,rear wheel drive,,P00051490110642,MCC Smart,HX11,102 PS / 75 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART008.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_231,#1,K0005149,#1 (HX11) 2022 - ,SUV,#1,HX11,2022,,75,116,P00051490110643,#1,Electrical,158,116,All-wheel drive,,P00051490110643,MCC Smart,HX11,158 PS / 116 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART008.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_233,#3,K0005307,#3 (HC11) 2023 - ,SUV,#3,HC11,2023,,75,116,P00053070111449,#3,Electrical,102,75,rear wheel drive,,P00053070111449,MCC Smart,HC11,102 PS / 75 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART009.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_233,#3,K0005307,#3 (HC11) 2023 - ,SUV,#3,HC11,2023,,75,116,P00053070111450,#3,Electrical,158,116,All-wheel drive,,P00053070111450,MCC Smart,HC11,158 PS / 116 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART009.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_235,#5,K0005631,#5 (HY11) 2025 - ,SUV,#5,HY11,2025,,78,140,P00056310126720,#5 Pulse (432kW),Electrical,166,122,All-wheel drive,,P00056310126720,MCC Smart,HY11,166 PS / 122 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART010.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_235,#5,K0005631,#5 (HY11) 2025 - ,SUV,#5,HY11,2025,,78,140,P00056310126721,#5 Brabus (475kW),Electrical,190,140,All-wheel drive,,P00056310126721,MCC Smart,HY11,190 PS / 140 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART010.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_235,#5,K0005631,#5 (HY11) 2025 - ,SUV,#5,HY11,2025,,78,140,P00056310127265,#5 Pro (250kW),Electrical,106,78,rear wheel drive,,P00056310127265,MCC Smart,HY11,106 PS / 78 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART010.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,_235,#5,K0005631,#5 (HY11) 2025 - ,SUV,#5,HY11,2025,,78,140,P00056310127266,#5 Pro+ (267kW),Electrical,116,85,rear wheel drive,,P00056310127266,MCC Smart,HY11,116 PS / 85 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART010.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,Forfour,Forfour,K0003756,Forfour (W 453) 2014 - 2019,Saloon,Forfour,W 453,2014,2019,41,80,P00037560098517,forfour ed / EQ forfour,Electrical,56,41,rear wheel drive,,P00037560098517,MCC Smart,W 453,56 PS / 41 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART004.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,Forfour,Forfour,K0004735,Forfour (W 453/Facelift) 2019 - ,Saloon,Forfour,W 453,2019,,41,41,P00047350105072,EQ forfour,Electrical,56,41,rear wheel drive,,P00047350105072,MCC Smart,W 453,56 PS / 41 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART007.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,Fortwo,Fortwo,K0003757,Fortwo (453) 2014 - 2019,Coupe,Fortwo,453,2014,2019,41,80,P00037570098519,fortwo coupe ed / EQ fortwo,Electrical,56,41,rear wheel drive,,P00037570098519,MCC Smart,453,56 PS / 41 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART002.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,Fortwo,Fortwo,K0004736,Fortwo (453/Facelift) 2019 - ,Coupe,Fortwo,453,2019,,41,41,P00047360105073,EQ fortwo coupe,Electrical,56,41,rear wheel drive,,P00047360105073,MCC Smart,453,56 PS / 41 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART005.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,Fortwo,Fortwo,K0003979,Fortwo Convertible (453) 2016 - 2019,Convertible,Fortwo Convertible,453,2016,2019,41,80,P00039790098518,EQ fortwo cabrio,Electrical,56,41,rear wheel drive,,P00039790098518,MCC Smart,453,56 PS / 41 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART003.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,MCC Smart,MCC Smart,Fortwo,Fortwo,K0004737,Fortwo Convertible (453/Facelift) 2019 - ,Convertible,Fortwo Convertible,453,2019,,41,41,P00047370105074,EQ fortwo cabrio,Electrical,56,41,rear wheel drive,,P00047370105074,MCC Smart,453,56 PS / 41 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SMART006.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mercedes,Mercedes,B-Klasse,B-Class,K0003828,B-Class (246/Facelift) 2014 - 2018,Hatchback,B-Class,246,2014,2018,65,155,P00038280089027,B electric drive,Electrical,88,65,front wheel drive ,,P00038280089027,Mercedes,246,88 PS / 65 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MB037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mercedes,Mercedes,Citan,Citan,K0005019,Citan (MFK) 2021 - ,Van,Citan,MFK,2021,,51,96,P00050190110303,eCitan,Electrical,69,51,front wheel drive ,,P00050190110303,Mercedes,MFK,69 PS / 51 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MB129.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mercedes,Mercedes,EQA,EQA,K0004869,EQA (F2B) 2021 - 2023,SUV,EQA,F2B,2021,2023,80,139,P00048690107006,EQA 250,Electrical,109,80,front wheel drive ,,P00048690107006,Mercedes,F2B,109 PS / 80 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MB123.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mercedes,Mercedes,EQA,EQA,K0004869,EQA (F2B) 2021 - 2023,SUV,EQA,F2B,2021,2023,80,139,P00048690107991,EQA 300 4Matic,Electrical,189,139,All-wheel drive,,P00048690107991,Mercedes,F2B,189 PS / 139 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MB123.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mercedes,Mercedes,EQA,EQA,K0004869,EQA (F2B) 2021 - 2023,SUV,EQA,F2B,2021,2023,80,139,P00048690107992,EQA 350 4Matic,Electrical,189,139,All-wheel drive,,P00048690107992,Mercedes,F2B,189 PS / 139 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MB123.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Mercedes,Mercedes,EQA,EQA,K0004869,EQA (F2B) 2021 - 2023,SUV,EQA,F2B,2021,2023,80,139,P00048690109011,EQA 250+,Electrical,129,95,front wheel drive ,,P00048690109011,Mercedes,F2B,129 PS / 95 kW,https://images002.bmf-application.com/optimized/PKW/240x120/MB123.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
